25	4	3	596.279 	 2
26	17	6	1235.75 	 4
27	16	10	1140.18 	 4
28	9	8	1095.73 	 1
29	12	15	617.721 	 2
30	2	1	545.831 	 3
31	4	8	858.286 	 2
32	2	9	837.244 	 4
33	9	4	719.68 	 3
34	3	6	752.321 	 4
35	3	14	1114.74 	 3
36	4	17	1383.46 	 2
37	1	15	1213.98 	 4
38	1	2	667.055 	 4
39	2	11	1138.54 	 2
40	17	4	1376.78 	 4
41	14	11	1051.56 	 2
42	3	8	875.581 	 2
43	6	1	849.726 	 1
44	10	11	890.351 	 3
45	7	14	1191.74 	 1
46	5	1	728.061 	 2
47	4	10	988.228 	 2
48	3	15	704.849 	 2
49	7	1	839.816 	 2
50	3	9	948.427 	 3
51	7	9	775.257 	 4
52	10	2	1104.16 	 1
53	3	16	1310.32 	 1
54	6	15	1046.17 	 4
55	7	5	953.262 	 3
56	2	17	1449.23 	 2
57	14	10	1254.47 	 1
58	12	10	669.958 	 1
59	7	4	760.386 	 4
60	2	5	791.166 	 3
61	17	10	1310.53 	 1
62	9	3	950.258 	 4
63	4	16	1196.38 	 2
64	14	8	1493.22 	 2
65	10	15	802.942 	 4
66	1	9	928.305 	 3
67	12	17	1245.27 	 3
68	11	4	1015.44 	 2
69	12	6	971.754 	 3
70	1	3	669.214 	 3
71	2	14	1195.3 	 3
72	5	4	817.338 	 2
73	8	2	966.297 	 1
74	13	4	1093.39 	 3
75	16	12	1262.78 	 4
76	11	9	855.776 	 4
77	1	12	1137.28 	 4
78	6	3	869.821 	 3
79	14	6	1191.19 	 2
80	5	2	796.324 	 1
81	17	8	1740.59 	 3
82	14	16	686.961 	 1
83	16	3	1312.14 	 4
84	2	10	1102.41 	 2
85	14	15	1131.38 	 1
86	9	14	1093.39 	 4
87	14	3	1246.32 	 4
88	4	2	724.783 	 1
89	13	11	1042.84 	 1
90	10	1	1075.55 	 3
91	7	3	847.64 	 2
92	14	5	1324.67 	 1
93	14	13	643.648 	 4
94	8	7	1124.05 	 4
95	16	1	1272.15 	 1
96	3	12	1161.81 	 2
97	1	5	727.378 	 1
98	8	6	1139.08 	 1
99	10	14	1245.26 	 1
