100	13	3	1251.44 	 2
101	12	7	1028.93 	 4
102	19	20	1355.18 	 1
103	17	14	910.002 	 1
104	17	13	950.237 	 1
105	19	16	1502.55 	 3
106	14	10	1303.67 	 4
107	19	3	1926.31 	 3
108	16	20	1704.55 	 3
109	16	5	1436.15 	 2
110	11	4	1062.64 	 2
111	14	8	1540.62 	 3
112	11	6	985.863 	 1
113	5	12	1307.06 	 1
114	13	17	1087.509 	 2
115	8	14	1532.42 	 2
116	20	18	1863.52 	 2
117	16	9	1159.43 	 1
118	15	8	1546.78 	 4
119	6	14	1226.72 	 3
120	7	10	966.142 	 1
121	6	12	1022.75 	 1
122	7	18	1548.29 	 1
123	19	13	1589.93 	 3
124	19	9	1587.07 	 3
125	2	10	1148.62 	 4
126	18	16	1696.85 	 4
127	20	13	1816.29 	 3
128	6	11	993.498 	 4
129	18	4	1620.95 	 4
130	13	2	1185.51 	 1
131	12	6	1017.01 	 2
132	7	16	1251.45 	 1
133	13	20	1820.79 	 4
134	13	18	1735.74 	 4
135	5	11	1276.49 	 4
136	12	17	1294.6 	 2
137	20	8	2632.37 	 3
138	6	8	1185.59 	 2
139	7	12	1033.46 	 4
140	3	6	922.033 	 1
141	14	2	1227.57 	 1
142	8	6	1187.69 	 4
143	5	17	1625.43 	 1
144	13	8	1503.43 	 2
145	10	8	1410.68 	 3
146	19	12	1383.68 	 2
147	5	6	1013.54 	 1
148	3	13	1259.8 	 3
149	1	7	887.27 	 4
150	19	1	1906.51 	 2
151	2	18	1734.9 	 2
152	1	8	946.176 	 4
153	11	9	907.845 	 3
154	3	12	1208.78 	 3
155	13	11	1091.05 	 4
156	19	5	2024.78 	 1
157	12	8	1474.02 	 1
158	15	10	851.527 	 2
159	6	3	918.436 	 2
160	19	8	2195.92 	 4
161	13	5	1331.69 	 4
162	16	1	1318.12 	 2
163	16	10	1309.17 	 3
164	18	2	1740.32 	 4
165	15	7	1104.9 	 3
166	11	16	1101.5 	 3
167	11	12	874.821 	 4
168	6	18	1541.29 	 3
169	6	19	1752.89 	 1
170	17	9	1317.4 	 1
171	17	15	1157.19 	 4
172	13	6	1232.73 	 1
173	20	7	1997.58 	 2
174	14	18	1739.56 	 4
175	3	17	1545.76 	 3
176	10	5	1242.5 	 3
177	17	2	1481.98 	 3
178	8	20	2637.75 	 2
179	13	10	1296.46 	 3
180	13	7	1241.77 	 2
181	8	18	1995.51 	 3
182	8	10	1410.45 	 3
183	2	20	2365.18 	 2
184	14	9	1156.09 	 1
185	10	17	1359.09 	 3
186	15	6	1096 	 4
187	2	6	928.91 	 2
188	14	3	1292.86 	 4
189	18	10	1244.54 	 2
190	20	10	1966.85 	 4
191	9	3	1001.05 	 2
192	3	20	2388.44 	 3
193	3	11	1178.35 	 1
194	11	8	1442.47 	 1
195	13	12	1299.64 	 4
196	10	11	938.855 	 2
197	9	14	1145.41 	 2
198	1	11	1157.44 	 2
199	15	4	1172.76 	 3
200	20	19	1357.51 	 4
201	1	19	1915.33 	 4
202	8	3	924.49 	 1
203	7	8	1165.57 	 2
204	17	11	1160.04 	 2
205	5	18	1822.88 	 3
206	10	2	1151.93 	 2
207	5	10	1244.35 	 3
208	20	9	2099.88 	 3
209	1	16	1320.89 	 1
210	14	19	1563.47 	 1
211	11	3	1171.33 	 1
212	15	9	1014.25 	 1
213	16	19	1500.8 	 2
214	11	18	1304.97 	 4
215	9	5	1094.08 	 3
216	5	16	1437.4 	 3
217	9	15	996.231 	 4
218	4	18	1617.85 	 1
219	3	9	999.154 	 1
220	4	5	859.03 	 3
221	3	16	1356.25 	 4
222	1	18	1702.4 	 1
223	6	16	1240.29 	 3
224	8	4	1033.68 	 2
225	11	2	1179.05 	 2
226	4	19	1828.67 	 4
227	19	7	1750.47 	 3
228	8	15	1548.04 	 3
229	1	14	1242.65 	 2
230	15	2	1289.78 	 4
231	19	10	1437.67 	 4
232	8	13	1509.41 	 1
233	8	19	2202.73 	 4
234	2	7	938.449 	 2
235	10	5	1196.25 	 4
236	4	16	1196.38 	 1
237	16	4	1196.93 	 2
238	14	7	1197.28 	 2
239	7	13	1197.39 	 4
240	7	16	1202.51 	 3
241	13	3	1204.86 	 3
242	14	1	1205.65 	 4
243	1	15	1213.98 	 4
244	8	9	1214.73 	 4
245	5	11	1228.35 	 4
246	3	15	1234.69 	 3
247	17	6	1235.75 	 1
248	2	15	1240.58 	 3
249	15	2	1242.98 	 1
250	17	12	1245.04 	 3
251	10	14	1245.26 	 3
252	12	17	1245.27 	 3
253	14	3	1246.32 	 1
254	12	13	1250.04 	 3
255	14	11	1051.56 	 2
256	4	12	1054.61 	 2
257	15	7	1057.79 	 4
258	14	2	1059.35 	 4
259	1	10	1073.98 	 2
260	10	1	1075.55 	 3
261	16	6	1075.69 	 1
262	16	7	1084.58 	 1
263	15	1	1093.21 	 3
264	3	13	1093.22 	 1
265	13	4	1093.39 	 3
266	9	14	1093.39 	 2
267	10	3	1095.29 	 4
268	9	8	1095.73 	 1
269	4	13	1097.64 	 1
270	2	10	1102.41 	 1
271	13	9	1102.48 	 3
272	10	2	1104.16 	 2
273	9	13	1105.16 	 3
274	15	14	1106.55 	 1
275	17	15	1109.08 	 1
276	1	11	1109.09 	 3
277	17	11	1109.98 	 2
278	9	16	1113.43 	 1
279	16	9	1114.25 	 4
280	13	10	1131.07 	 3
281	14	15	1131.38 	 3
282	14	4	1133.12 	 3
283	16	15	1135.88 	 4
284	12	1	1136.41 	 3
285	1	12	1137.28 	 3
286	6	8	1137.43 	 4
287	7	14	1191.74 	 3
288	1	14	1192.75 	 3
289	5	10	1194.43 	 3
290	6	16	1194.71 	 2
291	13	7	1194.74 	 2
292	2	14	1195.3 	 3
293	11	7	947.447 	 3
294	3	9	948.427 	 1
295	5	7	949.858 	 4
296	9	3	950.258 	 4
297	7	5	953.262 	 1
298	6	11	1853.659 	 3
299	9	2	957.245 	 1
