0	10	1	955.662 	 2
1	6	20	2017.97 	 1
2	9	13	982.379 	 3
3	4	12	931.203 	 2
4	18	15	1058.39 	 2
5	3	7	728.825 	 2
6	14	15	1013.28 	 1
7	2	3	612.996 	 1
8	8	17	1629.33 	 3
9	9	18	1219.93 	 2
10	6	9	642.352 	 2
11	15	3	1114.36 	 2
12	11	17	993.627 	 3
13	9	1	807.807 	 1
14	20	12	1744.11 	 3
15	6	10	790.291 	 2
16	8	11	1279.57 	 2
17	12	1	1017.05 	 1
18	17	3	1372.87 	 3
19	10	14	1121.95 	 2
20	18	14	1563.37 	 1
21	4	12	931.591 	 1
22	14	18	1573.15 	 1
23	8	3	756.858 	 2
24	8	14	1364.21 	 1
25	16	20	1537.86 	 1
26	3	6	751.751 	 3
27	11	9	737.342 	 2
28	6	4	646.633 	 2
29	20	16	1540.74 	 3
30	16	14	566.914 	 2
31	17	18	1449.49 	 1
32	9	8	1098.03 	 2
33	15	10	682.854 	 1
34	10	11	768.92 	 1
35	20	8	2469.25 	 3
36	14	4	1013.74 	 3
37	16	15	1015.94 	 1
38	2	17	1496.9 	 2
39	9	16	1159.32 	 3
40	18	19	1125.34 	 2
41	1	9	974.398 	 3
42	18	20	1866.5 	 3
43	2	9	1007.2 	 3
44	3	19	1938.52 	 3
45	7	14	1233.78 	 3
46	5	15	1379.28 	 1
47	17	6	1402.52 	 2
48	18	5	1829.34 	 2
49	9	17	1318.81 	 3
50	4	9	886.731 	 1
51	7	20	2193.49 	 1
52	4	13	1142.36 	 3
53	12	3	1203.77 	 1
54	15	17	1158.34 	 1
55	12	2	1212.02 	 2
56	1	6	898.341 	 2
57	13	14	695.038 	 1
58	10	6	957.803 	 3
59	10	14	1289.73 	 1
60	4	20	2269.9 	 3
61	12	4	1095.03 	 3
62	10	18	1235.21 	 1
63	16	15	1182.87 	 1
64	17	20	1501.35 	 1
65	13	9	1148.98 	 3
66	15	13	1162.67 	 3
67	12	9	860.278 	 2
68	10	3	1144.44 	 2
69	13	17	950.012 	 2
70	17	18	1616.87 	 2
71	18	13	1737.82 	 1
72	14	12	1304.72 	 3
73	12	11	874.087 	 2
74	3	14	1281.45 	 3
75	10	4	1036.67 	 3
76	13	1	1212.74 	 3
77	1	3	715.083 	 1
78	16	2	1307.66 	 3
79	11	19	1404.15 	 3
80	10	13	1298.44 	 2
81	13	15	1173.86 	 2
82	7	15	1106.45 	 1
83	20	7	2191.83 	 1
84	4	1	735.899 	 1
85	1	4	741.086 	 2
86	1	12	1189.2 	 2
87	17	4	1421.79 	 3
88	2	15	1286.8 	 2
89	17	1	1499.44 	 2
90	10	16	1307.86 	 3
91	6	13	1233.94 	 1
92	14	6	1238.01 	 1
93	12	19	1380.4 	 1
94	19	11	1401.83 	 1
95	13	16	781.363 	 2
96	14	5	1371.14 	 3
97	11	1	1149.79 	 3
98	10	15	849.193 	 3
99	11	5	1268.28 	 2
