0	10	1	955.662 	 1
1	6	20	2017.97 	 2
2	9	13	982.379 	 3
3	4	12	931.203 	 1
4	18	15	1058.39 	 2
5	3	7	728.825 	 3
6	14	15	1013.28 	 3
7	2	3	612.996 	 3
8	8	17	1629.33 	 3
9	9	18	1219.93 	 3
10	6	9	642.352 	 2
11	15	3	1114.36 	 3
12	11	17	993.627 	 3
13	9	1	807.807 	 3
14	20	12	1744.11 	 1
15	6	10	790.291 	 2
16	8	11	1279.57 	 1
17	12	1	1017.05 	 2
18	17	3	1372.87 	 2
19	10	14	1121.95 	 2
20	18	14	1563.37 	 2
21	4	12	931.591 	 2
22	14	18	1573.15 	 3
23	8	3	756.858 	 3
24	8	14	1364.21 	 3
25	16	20	1537.86 	 1
26	3	6	751.751 	 2
27	11	9	737.342 	 2
28	6	4	646.633 	 1
29	20	16	1540.74 	 2
30	16	14	566.914 	 1
31	17	18	1449.49 	 3
32	9	8	1098.03 	 1
33	15	10	682.854 	 1
34	10	11	768.92 	 3
35	20	8	2469.25 	 1
36	14	4	1013.74 	 3
37	16	15	1015.94 	 1
38	2	17	1496.9 	 2
39	9	16	1159.32 	 2
40	18	19	1125.34 	 2
41	1	9	974.398 	 2
42	18	20	1866.5 	 2
43	2	9	1007.2 	 1
44	3	19	1938.52 	 1
45	7	14	1233.78 	 3
46	5	15	1379.28 	 3
47	17	6	1402.52 	 3
48	18	5	1829.34 	 3
49	9	17	1318.81 	 2
50	4	9	886.731 	 2
51	7	20	2193.49 	 1
52	4	13	1142.36 	 3
53	12	3	1203.77 	 3
54	15	17	1158.34 	 2
55	12	2	1212.02 	 1
56	1	6	898.341 	 2
57	13	14	695.038 	 1
58	10	6	957.803 	 2
59	10	14	1289.73 	 1
60	4	20	2269.9 	 1
61	12	4	1095.03 	 3
62	10	18	1235.21 	 2
63	16	15	1182.87 	 1
64	17	20	1501.35 	 3
65	13	9	1148.98 	 2
66	15	13	1162.67 	 2
67	12	9	860.278 	 3
68	10	3	1144.44 	 3
69	13	17	950.012 	 1
70	17	18	1616.87 	 3
71	18	13	1737.82 	 3
72	14	12	1304.72 	 3
73	12	11	874.087 	 1
74	3	14	1281.45 	 1
75	10	4	1036.67 	 1
76	13	1	1212.74 	 1
77	1	3	715.083 	 2
78	16	2	1307.66 	 2
79	11	19	1404.15 	 1
80	10	13	1298.44 	 3
81	13	15	1173.86 	 3
82	7	15	1106.45 	 2
83	20	7	2191.83 	 3
84	4	1	735.899 	 1
85	1	4	741.086 	 2
86	1	12	1189.2 	 2
87	17	4	1421.79 	 2
88	2	15	1286.8 	 3
89	17	1	1499.44 	 1
90	10	16	1307.86 	 1
91	6	13	1233.94 	 3
92	14	6	1238.01 	 2
93	12	19	1380.4 	 3
94	19	11	1401.83 	 3
95	13	16	781.363 	 1
96	14	5	1371.14 	 1
97	11	1	1149.79 	 2
98	10	15	849.193 	 1
99	11	5	1268.28 	 1
100	17	7	1410.08 	 2
101	16	3	1358.17 	 1
102	17	10	1358.03 	 1
103	19	18	1180.98 	 3
104	3	18	1725.75 	 3
105	16	8	1607.71 	 2
106	12	10	715.685 	 1
107	2	11	1184.09 	 2
108	5	13	1338.9 	 2
109	16	12	1307.79 	 2
110	1	20	2345.72 	 1
111	18	3	1730.56 	 2
112	20	15	1830.99 	 1
113	3	8	923.739 	 3
114	2	14	1239.41 	 2
115	7	5	1000.18 	 1
116	4	8	1025.46 	 2
117	4	16	1243.69 	 3
118	9	2	1002.18 	 1
119	15	18	1219.09 	 3
120	2	8	1010.75 	 2
121	1	17	1505.08 	 2
122	9	20	2098.42 	 3
123	16	13	769.33 	 2
124	12	15	785.361 	 1
125	14	11	1095.38 	 1
126	8	2	1013.44 	 1
127	5	14	1360.67 	 2
128	13	3	1251.44 	 1
129	12	7	1028.93 	 3
130	4	3	762.181 	 3
131	19	20	1355.18 	 3
132	17	14	910.002 	 3
133	17	13	950.237 	 3
134	19	16	1502.55 	 1
135	9	10	803.807 	 3
136	14	10	1303.67 	 2
137	19	3	1926.31 	 2
138	16	20	1704.55 	 1
139	16	5	1436.15 	 2
140	2	4	767.101 	 3
141	11	4	1062.64 	 1
142	14	8	1540.62 	 2
143	11	6	985.863 	 3
144	3	2	778.96 	 3
145	5	12	1307.06 	 1
146	14	17	912.509 	 3
147	8	14	1532.42 	 3
148	20	18	1863.52 	 2
149	16	9	1159.43 	 2
