0	3	7	729.882 	 1
1	11	2	1013.72 	 1
2	11	16	934.346 	 1
3	16	7	1084.58 	 3
4	16	6	1075.69 	 2
5	4	5	687.594 	 3
6	11	3	1005.09 	 3
7	14	2	1059.35 	 2
8	12	14	1123.73 	 2
9	15	3	1116.15 	 1
10	2	4	603.697 	 3
11	8	1	776.303 	 2
12	13	15	1006.09 	 2
13	6	9	643.261 	 1
14	11	10	768.953 	 3
15	7	6	493.835 	 3
16	2	13	1031.53 	 1
17	2	6	763.977 	 2
18	16	5	1270.1 	 3
19	15	17	992.521 	 1
20	3	10	977.738 	 1
21	11	1	983.152 	 2
22	4	11	902.455 	 1
23	15	12	617.826 	 2
24	13	10	1131.07 	 2
25	4	3	596.279 	 1
26	17	6	1235.75 	 1
27	16	10	1140.18 	 3
28	9	8	1095.73 	 3
29	12	15	617.721 	 1
30	2	1	545.831 	 1
31	4	8	858.286 	 2
32	2	9	837.244 	 2
33	9	4	719.68 	 1
34	3	6	752.321 	 3
35	3	14	1114.74 	 1
36	4	17	1383.46 	 1
37	1	15	1213.98 	 2
38	1	2	667.055 	 3
39	2	11	1138.54 	 3
40	17	4	1376.78 	 3
41	14	11	1051.56 	 1
42	3	8	875.581 	 2
43	6	1	849.726 	 3
44	10	11	890.351 	 2
45	7	14	1191.74 	 2
46	5	1	728.061 	 1
47	4	10	988.228 	 2
48	3	5	704.849 	 2
49	7	1	839.816 	 3
50	3	9	948.427 	 1
51	7	9	775.257 	 3
52	10	2	1104.16 	 3
53	3	16	1310.32 	 1
54	6	15	1046.17 	 1
55	7	5	953.262 	 1
56	2	17	1449.23 	 2
57	14	10	1254.47 	 3
58	12	10	669.958 	 3
59	7	4	760.386 	 1
60	2	5	791.166 	 1
61	17	10	1310.53 	 2
62	9	3	950.258 	 3
63	4	16	1196.38 	 1
64	14	8	1493.22 	 1
