0	11	17	993.627 	 2
1	20	12	1744.11 	 1
2	8	11	1279.57 	 2
3	12	1	1017.05 	 1
4	17	3	1372.87 	 2
5	18	4	1578.19 	 3
6	10	14	1121.95 	 1
7	18	14	1563.37 	 3
8	4	12	931.591 	 2
9	14	18	1573.15 	 1
10	8	14	1364.21 	 3
11	16	20	1537.86 	 2
12	20	16	1540.74 	 1
13	17	18	1449.49 	 3
14	9	8	1098.03 	 3
15	20	8	2469.25 	 2
16	14	4	1013.74 	 2
17	16	15	1015.94 	 2
18	2	17	1496.9 	 1
19	9	16	1159.32 	 2
20	18	19	1125.34 	 3
21	1	9	974.398 	 1
22	18	20	1866.5 	 3
23	2	9	1007.2 	 3
24	3	19	1938.52 	 1
25	7	14	1233.78 	 2
26	20	8	2537.87 	 2
27	5	15	1379.28 	 2
28	17	6	1402.52 	 3
29	18	5	1829.34 	 3
30	9	17	1318.81 	 2
31	4	9	886.731 	 3
32	7	20	2193.49 	 1
33	4	13	1142.36 	 1
34	12	3	1203.77 	 2
35	15	17	1158.34 	 1
36	12	2	1212.02 	 2
37	1	6	898.341 	 2
38	10	6	957.803 	 3
39	10	14	1289.73 	 3
40	4	20	2269.9 	 2
41	12	4	1095.03 	 1
42	10	18	1235.21 	 2
43	16	15	1182.87 	 1
44	17	20	1501.35 	 3
45	13	9	1148.98 	 1
46	15	13	1162.67 	 3
47	12	9	860.278 	 1
48	10	3	1144.44 	 3
49	13	17	950.012 	 2
50	17	18	1616.87 	 3
51	18	13	1737.82 	 1
52	14	12	1304.72 	 2
53	12	11	874.087 	 2
54	3	14	1281.45 	 1
55	10	4	1036.67 	 2
56	13	1	1212.74 	 2
57	16	2	1307.66 	 2
58	11	19	1404.15 	 2
59	10	13	1298.44 	 3
60	13	15	1173.86 	 1
61	7	15	1106.45 	 2
62	20	7	2191.83 	 2
63	1	12	1189.2 	 1
64	17	4	1421.79 	 3
65	2	15	1286.8 	 2
66	17	1	1499.44 	 2
67	10	16	1307.86 	 2
68	6	13	1233.94 	 1
69	14	6	1238.01 	 2
70	12	19	1380.4 	 2
71	19	11	1401.83 	 2
72	14	5	1371.14 	 1
73	11	1	1149.79 	 2
74	11	5	1268.28 	 1
