75	17	7	1410.08 	 2
76	16	3	1358.17 	 4
77	17	10	1358.03 	 1
78	19	18	1180.98 	 1
79	3	18	1725.75 	 4
80	16	8	1607.71 	 1
81	2	11	1184.09 	 4
82	5	13	1338.9 	 3
83	16	12	1307.79 	 2
84	1	20	2345.72 	 2
85	18	3	1730.56 	 1
86	20	15	1830.99 	 2
87	3	8	923.739 	 4
88	2	14	1239.41 	 1
89	7	5	1000.18 	 1
90	4	8	1025.46 	 1
91	4	16	1243.69 	 2
92	9	2	1002.18 	 4
93	15	18	1219.09 	 2
94	2	8	1010.75 	 1
95	1	17	1505.08 	 3
96	9	20	2098.42 	 4
97	14	11	1095.38 	 4
98	8	2	1013.44 	 4
99	5	14	1360.67 	 1
100	13	3	1251.44 	 1
101	12	7	1028.93 	 3
102	19	20	1355.18 	 3
103	17	14	910.002 	 4
104	17	13	950.237 	 4
105	19	16	1502.55 	 4
106	14	10	1303.67 	 2
107	19	3	1926.31 	 2
108	16	20	1704.55 	 1
109	16	5	1436.15 	 4
110	11	4	1062.64 	 2
111	14	8	1540.62 	 4
112	11	6	985.863 	 1
113	5	12	1307.06 	 3
114	13	17	1087.509 	 1
115	8	14	1532.42 	 2
116	20	18	1863.52 	 2
117	16	9	1159.43 	 4
118	15	8	1546.78 	 2
119	6	14	1226.72 	 2
120	7	10	966.142 	 2
121	6	12	1022.75 	 4
122	7	18	1548.29 	 3
123	19	13	1589.93 	 4
124	19	9	1587.07 	 4
125	2	10	1148.62 	 1
126	18	16	1696.85 	 1
127	20	13	1816.29 	 1
128	6	11	993.498 	 1
129	18	4	1620.95 	 4
130	13	2	1185.51 	 3
131	12	6	1017.01 	 2
132	7	16	1251.45 	 3
133	13	20	1820.79 	 1
134	13	18	1735.74 	 4
135	5	11	1276.49 	 3
136	12	17	1294.6 	 3
137	20	8	2632.37 	 4
138	6	8	1185.59 	 4
139	7	12	1033.46 	 1
140	3	6	922.033 	 3
141	14	2	1227.57 	 3
142	8	6	1187.69 	 2
143	5	17	1625.43 	 1
