20	2	12	1114.93 	 3
21	11	9	808.414 	 3
22	8	11	1344.03 	 1
23	8	10	1312.01 	 1
24	10	11	838.927 	 3
25	3	7	796.118 	 2
26	6	1	800.965 	 2
27	4	8	923.551 	 3
28	9	5	995.378 	 3
29	1	2	612.87 	 2
30	6	12	920.945 	 3
31	12	9	764.745 	 3
32	4	6	717.111 	 3
33	12	1	1083.72 	 2
34	11	10	841.034 	 3
35	1	11	1053.83 	 1
36	4	12	997.586 	 1
37	4	3	663.545 	 2
38	3	11	1076.22 	 3
39	12	8	1369.95 	 1
40	5	11	1173.98 	 3
41	3	2	679.451 	 3
42	8	9	1167.94 	 1
43	4	9	786.89 	 1
44	11	4	964.794 	 1
45	6	5	916.493 	 1
46	5	3	649.76 	 2
47	1	10	1023.45 	 1
48	1	8	845.659 	 1
49	4	2	673.226 	 3
