0	3	7	729.882 	 2
1	11	2	1013.72 	 1
2	11	16	934.346 	 2
3	16	7	1084.58 	 3
4	16	6	1075.69 	 3
5	4	5	687.594 	 3
6	11	3	1005.09 	 1
7	14	2	1059.35 	 2
8	12	14	1123.73 	 1
9	15	3	1116.15 	 1
10	2	4	603.697 	 1
11	8	1	776.303 	 3
12	13	15	1006.09 	 2
13	6	9	643.261 	 2
14	11	10	768.953 	 2
15	7	6	493.835 	 3
16	2	13	1031.53 	 3
17	2	6	763.977 	 2
18	16	5	1270.1 	 1
19	15	17	992.521 	 1
20	3	10	977.738 	 3
21	11	1	983.152 	 3
22	4	11	902.455 	 1
23	15	12	617.826 	 1
24	13	10	1131.07 	 1
25	4	3	596.279 	 2
26	17	6	1235.75 	 3
27	16	10	1140.18 	 2
28	9	8	1095.73 	 1
29	12	15	617.721 	 3
30	2	1	545.831 	 1
31	4	8	858.286 	 1
32	2	9	837.244 	 1
33	9	4	719.68 	 1
34	3	6	752.321 	 1
